2014 WA Senate Election Senate First Preferences By Polling Place for Division 247 [Event:17875 Phase:FinalResults Generated:2014-05-28T13:16:54 Cycle:b2873105-897b-4558-a9e2-d17a83d40911 Created:2014-05-28T11:03:19 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.9.16053]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
WA,247,Swan,7528,Cannington,A,25423,0,A Ticket Votes,The Wikileaks Party,13
WA,247,Swan,7528,Cannington,A,25312,1,"MESZAROS, Tibor",The Wikileaks Party,4
WA,247,Swan,7528,Cannington,A,25313,2,"NICOL, Lucy",The Wikileaks Party,0
WA,247,Swan,7528,Cannington,B,25418,0,B Ticket Votes,The Nationals,4
WA,247,Swan,7528,Cannington,B,25334,1,"VAN STYN, Shane",The Nationals,2
WA,247,Swan,7528,Cannington,B,25335,2,"DE GRUSSA, Colin Stephen",The Nationals,0
WA,247,Swan,7528,Cannington,C,25408,0,C Ticket Votes,,13
WA,247,Swan,7528,Cannington,C,25356,1,"WOOLF, Russell",,2
WA,247,Swan,7528,Cannington,C,25357,2,"JAMES, Verity",,0
WA,247,Swan,7528,Cannington,D,25404,0,D Ticket Votes,Australian Democrats,5
WA,247,Swan,7528,Cannington,D,25280,1,"FERNANDEZ, Chris",Australian Democrats,2
WA,247,Swan,7528,Cannington,D,25281,2,"THIEL, William",Australian Democrats,0
WA,247,Swan,7528,Cannington,E,25391,0,E Ticket Votes,Pirate Party,10
WA,247,Swan,7528,Cannington,E,25296,1,"BOYD, Fletcher",Pirate Party,1
WA,247,Swan,7528,Cannington,E,25297,2,"ALLEN, Michelle",Pirate Party,0
WA,247,Swan,7528,Cannington,F,25394,0,F Ticket Votes,Australian Labor Party,527
WA,247,Swan,7528,Cannington,F,25328,1,"BULLOCK, Joe",Australian Labor Party,8
WA,247,Swan,7528,Cannington,F,25329,2,"PRATT, Louise",Australian Labor Party,7
WA,247,Swan,7528,Cannington,F,25330,3,"HILL, Shane",Australian Labor Party,0
WA,247,Swan,7528,Cannington,F,25331,4,"ANDRIC, Klara",Australian Labor Party,0
WA,247,Swan,7528,Cannington,G,25409,0,G Ticket Votes,Australian Motoring Enthusiast Party,13
WA,247,Swan,7528,Cannington,G,25342,1,"HOWLETT, Richie",Australian Motoring Enthusiast Party,0
WA,247,Swan,7528,Cannington,G,25343,2,"ZANDVLIET, Rob",Australian Motoring Enthusiast Party,0
WA,247,Swan,7528,Cannington,H,25403,0,H Ticket Votes,Freedom and Prosperity Party,0
WA,247,Swan,7528,Cannington,H,25338,1,"KOUTALIANOS, Bill",Freedom and Prosperity Party,0
WA,247,Swan,7528,Cannington,H,25339,2,"ASHBY, Leon",Freedom and Prosperity Party,0
WA,247,Swan,7528,Cannington,I,25396,0,I Ticket Votes,Voluntary Euthanasia Party,4
WA,247,Swan,7528,Cannington,I,25324,1,"NITSCHKE, Philip",Voluntary Euthanasia Party,3
WA,247,Swan,7528,Cannington,I,25325,2,"DUFFIELD, Jim",Voluntary Euthanasia Party,0
WA,247,Swan,7528,Cannington,J,25422,0,J Ticket Votes,Liberal Democrats,34
WA,247,Swan,7528,Cannington,J,25318,1,"FRYAR, Jim",Liberal Democrats,0
