2014 WA Senate Election Senate First Preferences By Polling Place for Division 305 [Event:17875 Phase:FinalResults Generated:2014-05-28T13:16:51 Cycle:b2873105-897b-4558-a9e2-d17a83d40911 Created:2014-05-28T11:03:19 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.9.16053]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
WA,305,Hasluck,7531,Forrestfield,A,25423,0,A Ticket Votes,The Wikileaks Party,8
WA,305,Hasluck,7531,Forrestfield,A,25312,1,"MESZAROS, Tibor",The Wikileaks Party,4
WA,305,Hasluck,7531,Forrestfield,A,25313,2,"NICOL, Lucy",The Wikileaks Party,0
WA,305,Hasluck,7531,Forrestfield,B,25418,0,B Ticket Votes,The Nationals,11
WA,305,Hasluck,7531,Forrestfield,B,25334,1,"VAN STYN, Shane",The Nationals,1
WA,305,Hasluck,7531,Forrestfield,B,25335,2,"DE GRUSSA, Colin Stephen",The Nationals,0
WA,305,Hasluck,7531,Forrestfield,C,25408,0,C Ticket Votes,,7
WA,305,Hasluck,7531,Forrestfield,C,25356,1,"WOOLF, Russell",,4
WA,305,Hasluck,7531,Forrestfield,C,25357,2,"JAMES, Verity",,1
WA,305,Hasluck,7531,Forrestfield,D,25404,0,D Ticket Votes,Australian Democrats,1
WA,305,Hasluck,7531,Forrestfield,D,25280,1,"FERNANDEZ, Chris",Australian Democrats,0
WA,305,Hasluck,7531,Forrestfield,D,25281,2,"THIEL, William",Australian Democrats,0
WA,305,Hasluck,7531,Forrestfield,E,25391,0,E Ticket Votes,Pirate Party,9
WA,305,Hasluck,7531,Forrestfield,E,25296,1,"BOYD, Fletcher",Pirate Party,2
WA,305,Hasluck,7531,Forrestfield,E,25297,2,"ALLEN, Michelle",Pirate Party,1
WA,305,Hasluck,7531,Forrestfield,F,25394,0,F Ticket Votes,Australian Labor Party,537
WA,305,Hasluck,7531,Forrestfield,F,25328,1,"BULLOCK, Joe",Australian Labor Party,9
WA,305,Hasluck,7531,Forrestfield,F,25329,2,"PRATT, Louise",Australian Labor Party,11
WA,305,Hasluck,7531,Forrestfield,F,25330,3,"HILL, Shane",Australian Labor Party,1
WA,305,Hasluck,7531,Forrestfield,F,25331,4,"ANDRIC, Klara",Australian Labor Party,0
WA,305,Hasluck,7531,Forrestfield,G,25409,0,G Ticket Votes,Australian Motoring Enthusiast Party,6
WA,305,Hasluck,7531,Forrestfield,G,25342,1,"HOWLETT, Richie",Australian Motoring Enthusiast Party,0
WA,305,Hasluck,7531,Forrestfield,G,25343,2,"ZANDVLIET, Rob",Australian Motoring Enthusiast Party,0
WA,305,Hasluck,7531,Forrestfield,H,25403,0,H Ticket Votes,Freedom and Prosperity Party,0
