2013 Federal Election Senate First Preferences By Polling Place for Division 230 [Event:17496 Phase:FinalResults Generated:2014-10-28T11:24:34 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
VIC,230,Melbourne Ports,3861,Caulfield West,A,25187,0,A Ticket Votes,Rise Up Australia Party,4
VIC,230,Melbourne Ports,3861,Caulfield West,A,24062,1,"NALLIAH, Daniel",Rise Up Australia Party,0
VIC,230,Melbourne Ports,3861,Caulfield West,A,24063,2,"CRESTANI, Rosalie",Rise Up Australia Party,0
VIC,230,Melbourne Ports,3861,Caulfield West,B,25197,0,B Ticket Votes,Liberal Democrats,0
VIC,230,Melbourne Ports,3861,Caulfield West,B,24672,1,"WHELAN, Peter William",Liberal Democrats,0
VIC,230,Melbourne Ports,3861,Caulfield West,B,24678,2,"WILMS, Tim",Liberal Democrats,0
VIC,230,Melbourne Ports,3861,Caulfield West,C,25192,0,C Ticket Votes,One Nation,0
VIC,230,Melbourne Ports,3861,Caulfield West,C,24469,1,"TOWNSEND, Dale Phillip",One Nation,0
VIC,230,Melbourne Ports,3861,Caulfield West,C,24477,2,"TOWNSEND, Rosalyn Lee",One Nation,0
VIC,230,Melbourne Ports,3861,Caulfield West,D,25194,0,D Ticket Votes,Senator Online (Internet Voting Bills/Issues),1
VIC,230,Melbourne Ports,3861,Caulfield West,D,24630,1,"TAYLOR, Lloyd",Senator Online (Internet Voting Bills/Issues),0
VIC,230,Melbourne Ports,3861,Caulfield West,D,24634,2,"SMITH, Tony",Senator Online (Internet Voting Bills/Issues),0
VIC,230,Melbourne Ports,3861,Caulfield West,E,25172,0,E Ticket Votes,Liberal/The Nationals,671
VIC,230,Melbourne Ports,3861,Caulfield West,E,23555,1,"FIFIELD, Mitch",Liberal,3
VIC,230,Melbourne Ports,3861,Caulfield West,E,23556,2,"RYAN, Scott",Liberal,1
VIC,230,Melbourne Ports,3861,Caulfield West,E,23558,3,"KROGER, Helen",Liberal,1
VIC,230,Melbourne Ports,3861,Caulfield West,E,23562,4,"CORBOY, Martin Louis",The Nationals,0
VIC,230,Melbourne Ports,3861,Caulfield West,F,25198,0,F Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,10
VIC,230,Melbourne Ports,3861,Caulfield West,F,24697,1,"RILEY, Matt",Help End Marijuana Prohibition (HEMP) Party,1
VIC,230,Melbourne Ports,3861,Caulfield West,F,24699,2,"FLETCHER, Ryan William",Help End Marijuana Prohibition (HEMP) Party,0
VIC,230,Melbourne Ports,3861,Caulfield West,G,25167,0,G Ticket Votes,Family First Party,3
VIC,230,Melbourne Ports,3861,Caulfield West,G,25038,1,"FENN, Ashley",Family First,0
VIC,230,Melbourne Ports,3861,Caulfield West,G,25039,2,"MORRIS, Trudie",Family First,0
VIC,230,Melbourne Ports,3861,Caulfield West,H,25180,0,H Ticket Votes,Country Alliance,0
VIC,230,Melbourne Ports,3861,Caulfield West,H,23687,1,"JONES, Andrew",Country Alliance,0
VIC,230,Melbourne Ports,3861,Caulfield West,H,23688,2,"KERR, Garry",Country Alliance,0
VIC,230,Melbourne Ports,3861,Caulfield West,I,25176,0,I Ticket Votes,Secular Party of Australia,3
