2022 Federal Election Senate First Preferences By Polling Place for Division 212 [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:40 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
VIC,212,Gellibrand,3676,Newport West,A,37909,0,A Above-the-line Votes,Reason Australia,20
VIC,212,Gellibrand,3676,Newport West,A,36960,1,"VEGA, Yolanda",Reason Australia,5
VIC,212,Gellibrand,3676,Newport West,A,36963,2,"MILLWARD, Harry",Reason Australia,0
VIC,212,Gellibrand,3676,Newport West,B,37921,0,B Above-the-line Votes,,2
VIC,212,Gellibrand,3676,Newport West,B,37624,1,"RICHARDSON, Damien",,3
VIC,212,Gellibrand,3676,Newport West,B,37628,2,"McBRIDE, John",,0
VIC,212,Gellibrand,3676,Newport West,C,37915,0,C Above-the-line Votes,Australian Democrats,14
VIC,212,Gellibrand,3676,Newport West,C,37391,1,"GREEN, Leonie",Australian Democrats,1
VIC,212,Gellibrand,3676,Newport West,C,37400,2,"JAGOE, Stephen Peter",Australian Democrats,0
VIC,212,Gellibrand,3676,Newport West,D,37903,0,D Above-the-line Votes,Liberal/The Nationals,256
VIC,212,Gellibrand,3676,Newport West,D,36604,1,"HENDERSON, Sarah",Liberal,9
VIC,212,Gellibrand,3676,Newport West,D,36614,2,"McKENZIE, Bridget",The Nationals,0
VIC,212,Gellibrand,3676,Newport West,D,36617,3,"MIRABELLA, Greg",Liberal,0
VIC,212,Gellibrand,3676,Newport West,D,36621,4,"KMETJ, Chrestyna",Liberal,0
VIC,212,Gellibrand,3676,Newport West,D,36627,5,"HARRINGTON, Mick",The Nationals,1
VIC,212,Gellibrand,3676,Newport West,D,36632,6,"BURGESS, David",Liberal,0
VIC,212,Gellibrand,3676,Newport West,E,37919,0,E Above-the-line Votes,Legalise Cannabis Australia,25
VIC,212,Gellibrand,3676,Newport West,E,37553,1,"SMITH, Elissa",Legalise Cannabis Australia,2
VIC,212,Gellibrand,3676,Newport West,E,37559,2,"TAYLOR, Wayne",Legalise Cannabis Australia,0
VIC,212,Gellibrand,3676,Newport West,F,37917,0,F Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,4
VIC,212,Gellibrand,3676,Newport West,F,37448,1,"WEARNE, Madeleine",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
VIC,212,Gellibrand,3676,Newport West,F,37454,2,"LONG, Robert",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
VIC,212,Gellibrand,3676,Newport West,G,37905,0,G Above-the-line Votes,Australian Values Party,0
VIC,212,Gellibrand,3676,Newport West,G,36613,1,"BURSON, Chris",Australian Values Party,0
VIC,212,Gellibrand,3676,Newport West,G,36616,2,"ASSER, Samantha",Australian Values Party,0
VIC,212,Gellibrand,3676,Newport West,H,37911,0,H Above-the-line Votes,Derryn Hinch's Justice Party,14
VIC,212,Gellibrand,3676,Newport West,H,37416,1,"HINCH, Derryn",Derryn Hinch's Justice Party,0
VIC,212,Gellibrand,3676,Newport West,H,37418,2,"STANFIELD, Ruth",Derryn Hinch's Justice Party,0
VIC,212,Gellibrand,3676,Newport West,I,37906,0,I Above-the-line Votes,Animal Justice Party,13
VIC,212,Gellibrand,3676,Newport West,I,36623,1,"CURRIE, Bronwyn",Animal Justice Party,2
VIC,212,Gellibrand,3676,Newport West,I,36626,2,"DELFORCE, Chris",Animal Justice Party,0
VIC,212,Gellibrand,3676,Newport West,J,37916,0,J Above-the-line Votes,Australian Progressives,1
VIC,212,Gellibrand,3676,Newport West,J,37530,1,"PITT, Antoinette",Australian Progressives,0
VIC,212,Gellibrand,3676,Newport West,J,37545,2,"KNIGHT, David",Australian Progressives,0
VIC,212,Gellibrand,3676,Newport West,K,37900,0,K Above-the-line Votes,Australian Labor Party,381
VIC,212,Gellibrand,3676,Newport West,K,36570,1,"WHITE, Linda",Australian Labor Party,7
VIC,212,Gellibrand,3676,Newport West,K,36577,2,"STEWART, Jana",Australian Labor Party,3
VIC,212,Gellibrand,3676,Newport West,K,36580,3,"NUNN, Casey",Australian Labor Party,0
VIC,212,Gellibrand,3676,Newport West,K,36812,4,"BRIDGER-DARLING, Megan",Australian Labor Party,2
VIC,212,Gellibrand,3676,Newport West,K,36813,5,"McFARLANE, Josh",Australian Labor Party,0
VIC,212,Gellibrand,3676,Newport West,L,37896,0,L Above-the-line Votes,UAP,43
