2019 Federal Election Senate First Preferences By Polling Place for Division 320 [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:57 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
VIC,320,Cooper,3085,Alphington,A,33782,0,A Ticket Votes,LIBERAL/THE NATIONALS,239
VIC,320,Cooper,3085,Alphington,A,33012,1,"PATERSON, James",Liberal,14
VIC,320,Cooper,3085,Alphington,A,33008,2,"HUME, Jane",Liberal,1
VIC,320,Cooper,3085,Alphington,A,33007,3,"VAN, David",Liberal,0
VIC,320,Cooper,3085,Alphington,A,33004,4,"RANK, Anita",The Nationals,0
VIC,320,Cooper,3085,Alphington,A,33002,5,"HOPPITT, Kyle",Liberal,0
VIC,320,Cooper,3085,Alphington,A,33013,6,"MULCAHY, Julian",Liberal,0
VIC,320,Cooper,3085,Alphington,B,33761,0,B Ticket Votes,Republican Party of Australia,3
VIC,320,Cooper,3085,Alphington,B,32104,1,"LUTZ, Geoff",Republican Party of Australia,0
VIC,320,Cooper,3085,Alphington,B,32105,2,"CONSANDINE, Peter",Republican Party of Australia,0
VIC,320,Cooper,3085,Alphington,C,33764,0,C Ticket Votes,Socialist Equality Party,9
VIC,320,Cooper,3085,Alphington,C,32134,1,"PIETSCH, Tessa",Socialist Equality Party,2
VIC,320,Cooper,3085,Alphington,C,32135,2,"WARDLE, Jason John Bradley",Socialist Equality Party,0
VIC,320,Cooper,3085,Alphington,D,33759,0,D Ticket Votes,The Small Business Party,4
VIC,320,Cooper,3085,Alphington,D,32106,1,"KEMP, Simon",The Small Business Party,0
VIC,320,Cooper,3085,Alphington,D,32107,2,"GRAHAM, Peter",The Small Business Party,0
VIC,320,Cooper,3085,Alphington,E,33784,0,E Ticket Votes,Christian Democratic Party (Fred Nile Group),0
