2016 Federal Election Senate First Preferences By Polling Place for Division 148 [Event:20499 Phase:FinalResults Generated:2017-05-11T17:39:09 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NSW,148,Shortland,333,Cardiff,A,29730,0,A Ticket Votes,Health Australia Party,27
NSW,148,Shortland,333,Cardiff,A,28378,1,"PATTERSON, Andrew James",Health Australia Party,2
NSW,148,Shortland,333,Cardiff,A,28379,2,"PAFF, Leanne",Health Australia Party,0
NSW,148,Shortland,333,Cardiff,B,29745,0,B Ticket Votes,Seniors United Party of Australia,20
NSW,148,Shortland,333,Cardiff,B,29066,1,"EVANS, Gillian",Seniors United Party of Australia,1
NSW,148,Shortland,333,Cardiff,B,29072,2,"KOLIADIS, Kerry",Seniors United Party of Australia,0
NSW,148,Shortland,333,Cardiff,B,29077,3,"OSBORNE, Chris",Seniors United Party of Australia,0
NSW,148,Shortland,333,Cardiff,C,29741,0,C Ticket Votes,Family First,40
NSW,148,Shortland,333,Cardiff,C,28833,1,"JOBE, Phil",Family First,1
NSW,148,Shortland,333,Cardiff,C,28835,2,"VINCENT, Sally",Family First,0
NSW,148,Shortland,333,Cardiff,C,28837,3,"McCAFFREY, Simon",Family First,0
NSW,148,Shortland,333,Cardiff,D,29743,0,D Ticket Votes,Liberal Democrats,62
NSW,148,Shortland,333,Cardiff,D,28846,1,"LEYONHJELM, David",Liberal Democrats,2
NSW,148,Shortland,333,Cardiff,D,28850,2,"KENNARD, Sam",Liberal Democrats,0
NSW,148,Shortland,333,Cardiff,E,29732,0,E Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,3
NSW,148,Shortland,333,Cardiff,E,28369,1,"LOPEZ, Steven",VOTEFLUX.ORG | Upgrade Democracy!,0
NSW,148,Shortland,333,Cardiff,E,28372,2,"SPATARO, Nathan",VOTEFLUX.ORG | Upgrade Democracy!,0
NSW,148,Shortland,333,Cardiff,F,29736,0,F Ticket Votes,Liberal & Nationals,510
NSW,148,Shortland,333,Cardiff,F,28478,1,"PAYNE, Marise",Liberal,15
NSW,148,Shortland,333,Cardiff,F,28479,2,"SINODINOS, Arthur",Liberal,1
NSW,148,Shortland,333,Cardiff,F,28480,3,"NASH, Fiona",The Nationals,1
NSW,148,Shortland,333,Cardiff,F,28481,4,"FIERRAVANTI-WELLS, Concetta",Liberal,0
NSW,148,Shortland,333,Cardiff,F,28483,5,"WILLIAMS, John",The Nationals,0
NSW,148,Shortland,333,Cardiff,F,28484,6,"HUGHES, Hollie",Liberal,0
NSW,148,Shortland,333,Cardiff,F,28486,7,"MOLAN, Jim",Liberal,0
NSW,148,Shortland,333,Cardiff,F,28487,8,"FANG, Wes",The Nationals,0
NSW,148,Shortland,333,Cardiff,F,28488,9,"OK, Sang",Liberal,0
NSW,148,Shortland,333,Cardiff,F,28489,10,"RICHARDS, Sarah",Liberal,0
NSW,148,Shortland,333,Cardiff,F,28490,11,"LEVINY, Fiona",The Nationals,0
NSW,148,Shortland,333,Cardiff,F,28491,12,"McGAHEY, Victoria",Liberal,0
NSW,148,Shortland,333,Cardiff,G,29718,0,G Ticket Votes,,0
NSW,148,Shortland,333,Cardiff,G,27982,1,"VAN LIESHOUT, Teresa",,0
NSW,148,Shortland,333,Cardiff,G,27983,2,"BENNETT, Colin",,0
NSW,148,Shortland,333,Cardiff,H,29752,0,H Ticket Votes,Democratic Labour Party (DLP),30
NSW,148,Shortland,333,Cardiff,H,29293,1,"McCORMACK, Paul",Democratic Labour Party (DLP),0
NSW,148,Shortland,333,Cardiff,H,29298,2,"WILLIS, Dawn",Democratic Labour Party (DLP),0
NSW,148,Shortland,333,Cardiff,I,29742,0,I Ticket Votes,Science Party/Cyclists Party,7
NSW,148,Shortland,333,Cardiff,I,29108,1,"JANSSON, James",Science Party,1
NSW,148,Shortland,333,Cardiff,I,29109,2,"SLAVICH, Eve",Science Party,0
NSW,148,Shortland,333,Cardiff,I,29112,3,"RALPH, Ingrid",Australian Cyclists Party,1
NSW,148,Shortland,333,Cardiff,I,29114,4,"COOPER, Jai",Australian Cyclists Party,0
NSW,148,Shortland,333,Cardiff,J,29724,0,J Ticket Votes,"Shooters, Fishers and Farmers",47
NSW,148,Shortland,333,Cardiff,J,28165,1,"HOUSEMAN, Karl","Shooters, Fishers and Farmers",5
NSW,148,Shortland,333,Cardiff,J,28166,2,"JOHNSON, Peter","Shooters, Fishers and Farmers",0
NSW,148,Shortland,333,Cardiff,K,29728,0,K Ticket Votes,Voluntary Euthanasia Party,7
NSW,148,Shortland,333,Cardiff,K,28376,1,"HIGSON, Shayne",Voluntary Euthanasia Party,3
NSW,148,Shortland,333,Cardiff,K,28377,2,"FARRELL, Janise",Voluntary Euthanasia Party,0
NSW,148,Shortland,333,Cardiff,L,29725,0,L Ticket Votes,Socialist Alliance,4
NSW,148,Shortland,333,Cardiff,L,28213,1,"CANNING, Ken",Socialist Alliance,0
NSW,148,Shortland,333,Cardiff,L,28214,2,"PRICE, Susan",Socialist Alliance,0
NSW,148,Shortland,333,Cardiff,L,28215,3,"LEROY-DYER, Sharlene",Socialist Alliance,0
