2022 Federal Election Senate First Preferences By Polling Place for Division 312 [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:49 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
WA,312,Durack,7806,Broome,A,38243,0,A Above-the-line Votes,The Greens (WA),155
WA,312,Durack,7806,Broome,A,36622,1,"COX, Dorinda",The Greens (WA),12
WA,312,Durack,7806,Broome,A,36625,2,"CLARKE, River",The Greens (WA),0
WA,312,Durack,7806,Broome,A,36629,3,"COLLINS, Simone",The Greens (WA),1
WA,312,Durack,7806,Broome,A,36630,4,"CLARKE, Donald",The Greens (WA),0
WA,312,Durack,7806,Broome,A,36633,5,"CAHILL, Jordan",The Greens (WA),1
WA,312,Durack,7806,Broome,A,36636,6,"WALLACE, Alex",The Greens (WA),0
WA,312,Durack,7806,Broome,B,38242,0,B Above-the-line Votes,Australian Christians,7
WA,312,Durack,7806,Broome,B,36605,1,"CRICHTON, Mike",Australian Christians,1
WA,312,Durack,7806,Broome,B,36611,2,"GROENEWALD, Maryka",Australian Christians,0
WA,312,Durack,7806,Broome,C,38244,0,C Above-the-line Votes,United Australia Party,10
WA,312,Durack,7806,Broome,C,36912,1,"McDONALD, James",United Australia Party,1
WA,312,Durack,7806,Broome,C,36921,2,"FORSTER, Rob",United Australia Party,0
WA,312,Durack,7806,Broome,D,38251,0,D Above-the-line Votes,Australian Labor Party,359
WA,312,Durack,7806,Broome,D,37101,1,"LINES, Sue",Australian Labor Party,8
WA,312,Durack,7806,Broome,D,37108,2,"STERLE, Glenn",Australian Labor Party,0
WA,312,Durack,7806,Broome,D,37114,3,"PAYMAN, Fatima",Australian Labor Party,2
WA,312,Durack,7806,Broome,D,37116,4,"HELPS, Vicki",Australian Labor Party,1
WA,312,Durack,7806,Broome,E,38260,0,E Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,2
WA,312,Durack,7806,Broome,E,37738,1,"OBORN, Karen",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
WA,312,Durack,7806,Broome,E,37740,2,"OOSTRYCK, Ryan",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
WA,312,Durack,7806,Broome,F,38256,0,F Above-the-line Votes,Australian Democrats,1
WA,312,Durack,7806,Broome,F,37461,1,"MITCHELL, Elana",Australian Democrats,2
WA,312,Durack,7806,Broome,F,37462,2,"SIMSON, Simon",Australian Democrats,0
WA,312,Durack,7806,Broome,G,38250,0,G Above-the-line Votes,Pauline Hanson's One Nation,25
WA,312,Durack,7806,Broome,G,37393,1,"FILING, Paul Anthony",Pauline Hanson's One Nation,1
