2022 Federal Election Senate First Preferences By Polling Place for Division 252 [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:48 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
QLD,252,Dickson,5181,Grovely (Dickson),A,38182,0,A Above-the-line Votes,,1
QLD,252,Dickson,5181,Grovely (Dickson),A,37621,1,"HARRIS, Len",,0
QLD,252,Dickson,5181,Grovely (Dickson),A,37648,2,"YUILLE, Debra",,0
QLD,252,Dickson,5181,Grovely (Dickson),B,38169,0,B Above-the-line Votes,Socialist Alliance,1
QLD,252,Dickson,5181,Grovely (Dickson),B,36130,1,"LEES, Renee",Socialist Alliance,0
QLD,252,Dickson,5181,Grovely (Dickson),B,36133,2,"EMANUEL, Kamala",Socialist Alliance,0
QLD,252,Dickson,5181,Grovely (Dickson),C,38186,0,C Above-the-line Votes,Legalise Cannabis Australia,43
QLD,252,Dickson,5181,Grovely (Dickson),C,37686,1,"BRADLEY, Bernard Anthony",Legalise Cannabis Australia,5
QLD,252,Dickson,5181,Grovely (Dickson),C,37688,2,"LUYKEN, Suzette",Legalise Cannabis Australia,0
QLD,252,Dickson,5181,Grovely (Dickson),D,38187,0,D Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,7
QLD,252,Dickson,5181,Grovely (Dickson),D,37694,1,"MARTIN, Rhett",Sustainable Australia Party - Stop Overdevelopment / Corruption,1
QLD,252,Dickson,5181,Grovely (Dickson),D,37697,2,"FIRESTONE, Timotheos",Sustainable Australia Party - Stop Overdevelopment / Corruption,1
QLD,252,Dickson,5181,Grovely (Dickson),E,38173,0,E Above-the-line Votes,Reason Australia,1
QLD,252,Dickson,5181,Grovely (Dickson),E,36777,1,"WILLIAMS, Ron",Reason Australia,0
QLD,252,Dickson,5181,Grovely (Dickson),E,36780,2,"JORDAN, Frank",Reason Australia,0
QLD,252,Dickson,5181,Grovely (Dickson),F,38171,0,F Above-the-line Votes,TNL,0
QLD,252,Dickson,5181,Grovely (Dickson),F,36269,1,"BRENNAN, Bess",TNL,0
QLD,252,Dickson,5181,Grovely (Dickson),F,36277,2,"KENNISH, Hannah",TNL,0
QLD,252,Dickson,5181,Grovely (Dickson),F,36284,3,"HOPLEY, Steven",TNL,0
QLD,252,Dickson,5181,Grovely (Dickson),F,36292,4,"MOMSEN, Jonathon",TNL,0
QLD,252,Dickson,5181,Grovely (Dickson),F,36298,5,"INGRAM, Lloyd",TNL,0
QLD,252,Dickson,5181,Grovely (Dickson),F,36303,6,"CREIGHTON, Jack",TNL,0
QLD,252,Dickson,5181,Grovely (Dickson),G,38180,0,G Above-the-line Votes,Federal ICAC Now,2
QLD,252,Dickson,5181,Grovely (Dickson),G,37466,1,"PAYNE, Kerin",Federal ICAC Now,1
QLD,252,Dickson,5181,Grovely (Dickson),G,37481,2,"CARROLL, Ken",Federal ICAC Now,0
QLD,252,Dickson,5181,Grovely (Dickson),H,38185,0,H Above-the-line Votes,,1
QLD,252,Dickson,5181,Grovely (Dickson),H,37670,1,"DICKSON, Steve",,0
QLD,252,Dickson,5181,Grovely (Dickson),H,37672,2,"LLOYD, Rebecca",,0
QLD,252,Dickson,5181,Grovely (Dickson),I,38183,0,I Above-the-line Votes,,0
QLD,252,Dickson,5181,Grovely (Dickson),I,37659,1,"HEAD, Mike",,0
QLD,252,Dickson,5181,Grovely (Dickson),I,37665,2,"DAVIS, John",,0
QLD,252,Dickson,5181,Grovely (Dickson),J,38177,0,J Above-the-line Votes,Queensland Greens,144
QLD,252,Dickson,5181,Grovely (Dickson),J,36786,1,"ALLMAN-PAYNE, Penny",Queensland Greens,11
QLD,252,Dickson,5181,Grovely (Dickson),J,36791,2,"SRI, Anna",Queensland Greens,0
QLD,252,Dickson,5181,Grovely (Dickson),J,36793,3,"PENNINGS, Ben",Queensland Greens,1
QLD,252,Dickson,5181,Grovely (Dickson),J,36795,4,"SIDHU, Navdeep Singh",Queensland Greens,0
QLD,252,Dickson,5181,Grovely (Dickson),J,36796,5,"NELLIGAN, Alyce",Queensland Greens,1
QLD,252,Dickson,5181,Grovely (Dickson),J,36797,6,"HALEY, Rebecca",Queensland Greens,0
QLD,252,Dickson,5181,Grovely (Dickson),K,38184,0,K Above-the-line Votes,Indigenous - Aboriginal Party of Australia,12
QLD,252,Dickson,5181,Grovely (Dickson),K,37679,1,"HENAWAY, Lionel",Indigenous - Aboriginal Party of Australia,0
QLD,252,Dickson,5181,Grovely (Dickson),K,37682,2,"CARR, Jenny-Lee",Indigenous - Aboriginal Party of Australia,0
QLD,252,Dickson,5181,Grovely (Dickson),L,38166,0,L Above-the-line Votes,Citizens Party,2
QLD,252,Dickson,5181,Grovely (Dickson),L,36043,1,"PUKALLUS, Jan",Citizens Party,0
QLD,252,Dickson,5181,Grovely (Dickson),L,36046,2,"DOEL, Rod",Citizens Party,0
QLD,252,Dickson,5181,Grovely (Dickson),M,38170,0,M Above-the-line Votes,The Great Australian Party,7
QLD,252,Dickson,5181,Grovely (Dickson),M,37136,1,"MILES, Jason",The Great Australian Party,2
QLD,252,Dickson,5181,Grovely (Dickson),M,37138,2,"COTTAM, Elise",The Great Australian Party,0
QLD,252,Dickson,5181,Grovely (Dickson),N,38178,0,N Above-the-line Votes,Australian Values Party,3
QLD,252,Dickson,5181,Grovely (Dickson),N,36890,1,"RUSSELL, Heston",Australian Values Party,3
QLD,252,Dickson,5181,Grovely (Dickson),N,36892,2,"HANSEN, Jay",Australian Values Party,0
QLD,252,Dickson,5181,Grovely (Dickson),O,38181,0,O Above-the-line Votes,Australian Federation Party,1
QLD,252,Dickson,5181,Grovely (Dickson),O,37434,1,"TILYARD, Isabel",Australian Federation Party,0
QLD,252,Dickson,5181,Grovely (Dickson),O,37436,2,"BENNETT, Jackie",Australian Federation Party,0
QLD,252,Dickson,5181,Grovely (Dickson),O,37795,3,"SMYTH, Michael Francis",Australian Federation Party,0
QLD,252,Dickson,5181,Grovely (Dickson),P,38174,0,P Above-the-line Votes,Animal Justice Party,11
QLD,252,Dickson,5181,Grovely (Dickson),P,36519,1,"SEVERNS, Mackenzie",Animal Justice Party,2
QLD,252,Dickson,5181,Grovely (Dickson),P,36522,2,"WEBER, Sue",Animal Justice Party,0
QLD,252,Dickson,5181,Grovely (Dickson),Q,38188,0,Q Above-the-line Votes,Australian Democrats,3
QLD,252,Dickson,5181,Grovely (Dickson),Q,37704,1,"ARBUCKLE, Luke",Australian Democrats,1
QLD,252,Dickson,5181,Grovely (Dickson),Q,37707,2,"SIMPSON, Chris",Australian Democrats,0
QLD,252,Dickson,5181,Grovely (Dickson),R,38165,0,R Above-the-line Votes,UAP,18
QLD,252,Dickson,5181,Grovely (Dickson),R,36116,1,"PALMER, Clive Frederick",United Australia Party,2
QLD,252,Dickson,5181,Grovely (Dickson),R,36119,2,"BREWSTER, Martin",United Australia Party,0
QLD,252,Dickson,5181,Grovely (Dickson),R,36124,3,"ADIDI, Desmond",United Australia Party,0
QLD,252,Dickson,5181,Grovely (Dickson),R,36125,4,"McCABE, Jack",United Australia Party,0
QLD,252,Dickson,5181,Grovely (Dickson),S,38179,0,S Above-the-line Votes,Liberal National Party of Queensland,181
QLD,252,Dickson,5181,Grovely (Dickson),S,37053,1,"McGRATH, James",Liberal National Party of Queensland,3
QLD,252,Dickson,5181,Grovely (Dickson),S,37058,2,"CANAVAN, Matt",Liberal National Party of Queensland,3
