2007 Federal Election Senate First Preferences By Polling Place for Division 224 [Event:13745 Phase:FinalResults Generated:2008-09-03T12:48:16 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
VIC,224,Mallee,3143,Charlton,A,18700,0,A Ticket Votes,Climate Change Coalition,12
VIC,224,Mallee,3143,Charlton,A,18554,1,"HOWARD, Ainslie",Climate Change Coalition,0
VIC,224,Mallee,3143,Charlton,A,18555,2,"ROZAIRO, Sashikala",Climate Change Coalition,0
VIC,224,Mallee,3143,Charlton,B,18695,0,B Ticket Votes,One Nation,7
VIC,224,Mallee,3143,Charlton,B,18316,1,"STEEL, Nick",One Nation,1
VIC,224,Mallee,3143,Charlton,B,18317,2,"SHORE, Daniel",One Nation,0
VIC,224,Mallee,3143,Charlton,C,18689,0,C Ticket Votes,Australian Democrats,12
VIC,224,Mallee,3143,Charlton,C,17847,1,"ALLISON, Lyn",Australian Democrats,4
VIC,224,Mallee,3143,Charlton,C,17848,2,"CHIPP, Greg",Australian Democrats,0
VIC,224,Mallee,3143,Charlton,C,17851,3,"McCUBBIN, Jo",Australian Democrats,0
VIC,224,Mallee,3143,Charlton,D,18696,0,D Ticket Votes,What Women Want (Australia),8
VIC,224,Mallee,3143,Charlton,D,18409,1,"LOVE, Madeleine",What Women Want (Australia),0
VIC,224,Mallee,3143,Charlton,D,18410,2,"THOMPSON, Robyn",What Women Want (Australia),0
VIC,224,Mallee,3143,Charlton,E,18682,0,E Ticket Votes,Senator On-Line,0
VIC,224,Mallee,3143,Charlton,E,17345,1,"ROSE, Robert",Senator On-Line,0
VIC,224,Mallee,3143,Charlton,E,17346,2,"BARRETT, Jenny",Senator On-Line,0
VIC,224,Mallee,3143,Charlton,F,18687,0,F Ticket Votes,Australian Labor Party,171
VIC,224,Mallee,3143,Charlton,F,17710,1,"COLLINS, Jacinta",Australian Labor Party,6
VIC,224,Mallee,3143,Charlton,F,17713,2,"MARSHALL, Gavin",Australian Labor Party,0
VIC,224,Mallee,3143,Charlton,F,17716,3,"FEENEY, David",Australian Labor Party,0
VIC,224,Mallee,3143,Charlton,F,17718,4,"LEWIS, Marg",Australian Labor Party,0
VIC,224,Mallee,3143,Charlton,G,18693,0,G Ticket Votes,The Australian Shooters Party,7
VIC,224,Mallee,3143,Charlton,G,18193,1,"PARKER, Brett",The Australian Shooters Party,0
VIC,224,Mallee,3143,Charlton,G,18194,2,"GRAHAM, Matt",The Australian Shooters Party,0
VIC,224,Mallee,3143,Charlton,H,18678,0,H Ticket Votes,Liberal/The Nationals,507
VIC,224,Mallee,3143,Charlton,H,17235,1,"FIFIELD, Mitch",Liberal,3
VIC,224,Mallee,3143,Charlton,H,17237,2,"KROGER, Helen",Liberal,0
VIC,224,Mallee,3143,Charlton,H,17238,3,"RYAN, Scott",Liberal,1
VIC,224,Mallee,3143,Charlton,H,17239,4,"SWAYN, Simon",The Nationals,0
VIC,224,Mallee,3143,Charlton,I,18683,0,I Ticket Votes,,2
VIC,224,Mallee,3143,Charlton,I,17419,1,"TOSCANO, Joseph",,0
VIC,224,Mallee,3143,Charlton,I,17420,2,"PIERCE, Jude",,0
VIC,224,Mallee,3143,Charlton,J,18681,0,J Ticket Votes,Socialist Equality Party,1
VIC,224,Mallee,3143,Charlton,J,17292,1,"BYRNE, Peter",Socialist Equality Party,0
VIC,224,Mallee,3143,Charlton,J,17293,2,"BAPTIST, Tania",Socialist Equality Party,0
VIC,224,Mallee,3143,Charlton,K,18686,0,K Ticket Votes,Family First,21
