2013 Federal Election Senate First Preferences By Polling Place for Division 302 [Event:17496 Phase:FinalResults Generated:2014-10-28T11:24:29 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
QLD,302,Longman,5456,Beachmere,A,25259,0,A Ticket Votes,Animal Justice Party,13
QLD,302,Longman,5456,Beachmere,A,24750,1,"PETERSON, Jeanette",Animal Justice Party,1
QLD,302,Longman,5456,Beachmere,A,24753,2,"O'BRIEN, Christopher",Animal Justice Party,0
QLD,302,Longman,5456,Beachmere,B,25246,0,B Ticket Votes,Liberal National Party of Queensland,741
QLD,302,Longman,5456,Beachmere,B,23864,1,"MACDONALD, Ian",Liberal National Party of Queensland,4
QLD,302,Longman,5456,Beachmere,B,23878,2,"McGRATH, James",Liberal National Party of Queensland,0
QLD,302,Longman,5456,Beachmere,B,23889,3,"CANAVAN, Matthew",Liberal National Party of Queensland,0
QLD,302,Longman,5456,Beachmere,B,23896,4,"GOODWIN, David",Liberal National Party of Queensland,0
QLD,302,Longman,5456,Beachmere,B,23908,5,"CRAIG, Theresa",Liberal National Party of Queensland,0
QLD,302,Longman,5456,Beachmere,B,23917,6,"STOKER, Amanda",Liberal National Party of Queensland,1
QLD,302,Longman,5456,Beachmere,C,25261,0,C Ticket Votes,,3
QLD,302,Longman,5456,Beachmere,C,24867,1,"KEIOSKIE, Peter",,0
QLD,302,Longman,5456,Beachmere,C,24868,2,"TAYLOR, Roland",,0
QLD,302,Longman,5456,Beachmere,D,25233,0,D Ticket Votes,Australian Independents,14
QLD,302,Longman,5456,Beachmere,D,23265,1,"PETERSEN, Patricia",Australian Independents,0
QLD,302,Longman,5456,Beachmere,D,23267,2,"MAXWELL-JONES, Janene",Australian Independents,0
QLD,302,Longman,5456,Beachmere,E,25249,0,E Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,16
QLD,302,Longman,5456,Beachmere,E,24243,1,"MOYLAN, James M",Help End Marijuana Prohibition (HEMP) Party,1
QLD,302,Longman,5456,Beachmere,E,24245,2,"YOBBO, Robbo",Help End Marijuana Prohibition (HEMP) Party,0
QLD,302,Longman,5456,Beachmere,F,25267,0,F Ticket Votes,Australian Voice,4
QLD,302,Longman,5456,Beachmere,F,24918,1,"COLLINGWOOD, Bevan",Australian Voice,0
QLD,302,Longman,5456,Beachmere,F,24920,2,"FRIEND, George",Australian Voice,0
QLD,302,Longman,5456,Beachmere,G,25240,0,G Ticket Votes,Australian Labor Party,572
QLD,302,Longman,5456,Beachmere,G,23544,1,"KETTER, Chris",Australian Labor Party,6
QLD,302,Longman,5456,Beachmere,G,23548,2,"MOORE, Claire",Australian Labor Party,1
QLD,302,Longman,5456,Beachmere,G,23551,3,"FURNER, Mark Lionel",Australian Labor Party,0
QLD,302,Longman,5456,Beachmere,G,23553,4,"BOYD, Nikki Anne",Australian Labor Party,0
QLD,302,Longman,5456,Beachmere,H,25252,0,H Ticket Votes,One Nation,10
QLD,302,Longman,5456,Beachmere,H,24355,1,"SAVAGE, Jim",One Nation,0
QLD,302,Longman,5456,Beachmere,H,24363,2,"NELSON, Ian",One Nation,0
QLD,302,Longman,5456,Beachmere,I,25232,0,I Ticket Votes,Australia First Party,8
QLD,302,Longman,5456,Beachmere,I,23177,1,"SCHUBACK, Peter",Australia First Party,0
QLD,302,Longman,5456,Beachmere,I,23178,2,"WATSON, Peter",Australia First Party,0
QLD,302,Longman,5456,Beachmere,J,25237,0,J Ticket Votes,Socialist Equality Party,0
QLD,302,Longman,5456,Beachmere,J,23462,1,"HEAD, Mike",Socialist Equality Party,0
QLD,302,Longman,5456,Beachmere,J,23469,2,"ZABALA, Gabriela",Socialist Equality Party,0
QLD,302,Longman,5456,Beachmere,K,25243,0,K Ticket Votes,Australian Protectionist Party,1
QLD,302,Longman,5456,Beachmere,K,23795,1,"BOAG, Doug",Australian Protectionist Party,0
QLD,302,Longman,5456,Beachmere,K,23829,2,"HEYWARD, Rick",Australian Protectionist Party,0
QLD,302,Longman,5456,Beachmere,L,25258,0,L Ticket Votes,Building Australia Party,0
QLD,302,Longman,5456,Beachmere,L,24645,1,"OSMAN, Stuart",Building Australia Party,0
QLD,302,Longman,5456,Beachmere,L,24650,2,"HARRIS, Ryan",Building Australia Party,0
