2019 Federal Election Senate First Preferences By Polling Place for Division 247 [Event:24310 Phase:FinalResults Generated:2019-07-30T11:11:00 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
WA,247,Swan,7528,Cannington,A,33837,0,A Ticket Votes,Pauline Hanson's One Nation,47
WA,247,Swan,7528,Cannington,A,33445,1,"GEORGIOU, Peter",Pauline Hanson's One Nation,5
WA,247,Swan,7528,Cannington,A,33448,2,"SUTER, Martin Graham",Pauline Hanson's One Nation,0
WA,247,Swan,7528,Cannington,B,33835,0,B Ticket Votes,Involuntary Medication Objectors (Vaccination/Fluoride) Party,1
WA,247,Swan,7528,Cannington,B,32807,1,"WILYMAN, Judy",Involuntary Medication Objectors (Vaccination/Fluoride) Party,1
WA,247,Swan,7528,Cannington,B,32815,2,"KINSELLA, Michelle",Involuntary Medication Objectors (Vaccination/Fluoride) Party,0
WA,247,Swan,7528,Cannington,C,33840,0,C Ticket Votes,Liberal,394
WA,247,Swan,7528,Cannington,C,33373,1,"REYNOLDS, Linda",Liberal,14
WA,247,Swan,7528,Cannington,C,33383,2,"BROCKMAN, Slade",Liberal,1
WA,247,Swan,7528,Cannington,C,33387,3,"O'SULLIVAN, Matt",Liberal,2
WA,247,Swan,7528,Cannington,C,33393,4,"BOTHA, Trischa",Liberal,4
WA,247,Swan,7528,Cannington,D,33824,0,D Ticket Votes,The Greens (WA),168
WA,247,Swan,7528,Cannington,D,32151,1,"STEELE-JOHN, Jordon",The Greens (WA),13
WA,247,Swan,7528,Cannington,D,32152,2,"WATSON, Giz",The Greens (WA),1
WA,247,Swan,7528,Cannington,D,32158,3,"LONSDALE, Heather",The Greens (WA),2
WA,247,Swan,7528,Cannington,D,32161,4,"KHADKA, Bhuwan",The Greens (WA),2
WA,247,Swan,7528,Cannington,D,32164,5,"van GROOTEL, Jacqueline",The Greens (WA),1
WA,247,Swan,7528,Cannington,D,32166,6,"CAHILL, Jordan Louise",The Greens (WA),0
WA,247,Swan,7528,Cannington,E,33829,0,E Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,7
