2016 Federal Election Senate First Preferences By Polling Place for Division 136 [Event:20499 Phase:FinalResults Generated:2017-05-11T17:38:21 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),A,29730,0,A Ticket Votes,Health Australia Party,4
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),A,28378,1,"PATTERSON, Andrew James",Health Australia Party,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),A,28379,2,"PAFF, Leanne",Health Australia Party,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),B,29745,0,B Ticket Votes,Seniors United Party of Australia,5
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),B,29066,1,"EVANS, Gillian",Seniors United Party of Australia,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),B,29072,2,"KOLIADIS, Kerry",Seniors United Party of Australia,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),B,29077,3,"OSBORNE, Chris",Seniors United Party of Australia,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),C,29741,0,C Ticket Votes,Family First,4
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),C,28833,1,"JOBE, Phil",Family First,3
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),C,28835,2,"VINCENT, Sally",Family First,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),C,28837,3,"McCAFFREY, Simon",Family First,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),D,29743,0,D Ticket Votes,Liberal Democrats,29
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),D,28846,1,"LEYONHJELM, David",Liberal Democrats,3
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),D,28850,2,"KENNARD, Sam",Liberal Democrats,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),E,29732,0,E Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,2
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),E,28369,1,"LOPEZ, Steven",VOTEFLUX.ORG | Upgrade Democracy!,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),E,28372,2,"SPATARO, Nathan",VOTEFLUX.ORG | Upgrade Democracy!,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,29736,0,F Ticket Votes,Liberal & Nationals,338
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28478,1,"PAYNE, Marise",Liberal,10
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28479,2,"SINODINOS, Arthur",Liberal,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28480,3,"NASH, Fiona",The Nationals,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28481,4,"FIERRAVANTI-WELLS, Concetta",Liberal,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28483,5,"WILLIAMS, John",The Nationals,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28484,6,"HUGHES, Hollie",Liberal,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28486,7,"MOLAN, Jim",Liberal,1
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28487,8,"FANG, Wes",The Nationals,0
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),F,28488,9,"OK, Sang",Liberal,0
